,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,total_rental,rasio_casual_registered
14471,14472,2012-08-31,fall,2012,8,4,0,5,1,1,0.64,0.5758,0.89,0.1343,0,7,7,0.0
14472,14473,2012-08-31,fall,2012,8,5,0,5,1,1,0.64,0.5758,0.89,0.1642,2,27,29,0.07407407407407407
14473,14474,2012-08-31,fall,2012,8,6,0,5,1,2,0.64,0.5758,0.89,0.1642,7,101,108,0.06930693069306931
14474,14475,2012-08-31,fall,2012,8,7,0,5,1,2,0.64,0.5758,0.89,0.0896,21,400,421,0.0525
14475,14476,2012-08-31,fall,2012,8,8,0,5,1,2,0.7,0.6667,0.74,0.0,36,654,690,0.05504587155963303
14476,14477,2012-08-31,fall,2012,8,9,0,5,1,1,0.74,0.697,0.7,0.0,61,337,398,0.18100890207715134
14477,14478,2012-08-31,fall,2012,8,10,0,5,1,1,0.76,0.7121,0.62,0.0896,59,197,256,0.29949238578680204
14478,14479,2012-08-31,fall,2012,8,11,0,5,1,1,0.86,0.7424,0.28,0.2985,88,221,309,0.39819004524886875
14479,14480,2012-08-31,fall,2012,8,12,0,5,1,1,0.86,0.7424,0.26,0.2537,120,290,410,0.41379310344827586
14480,14481,2012-08-31,fall,2012,8,13,0,5,1,1,0.88,0.7576,0.27,0.3284,97,271,368,0.35793357933579334
14481,14482,2012-08-31,fall,2012,8,14,0,5,1,1,0.9,0.7727,0.25,0.2239,112,324,436,0.345679012345679
14482,14483,2012-08-31,fall,2012,8,15,0,5,1,1,0.9,0.7879,0.27,0.2985,109,417,526,0.26139088729016785
14483,14484,2012-08-31,fall,2012,8,16,0,5,1,1,0.9,0.7879,0.27,0.2537,111,417,528,0.26618705035971224
14484,14485,2012-08-31,fall,2012,8,17,0,5,1,1,0.88,0.7727,0.32,0.1642,129,488,617,0.26434426229508196
14485,14486,2012-08-31,fall,2012,8,18,0,5,1,1,0.86,0.7576,0.36,0.2537,87,459,546,0.1895424836601307
14486,14487,2012-08-31,fall,2012,8,19,0,5,1,1,0.8,0.7424,0.49,0.1343,91,361,452,0.2520775623268698
14487,14488,2012-08-31,fall,2012,8,20,0,5,1,1,0.8,0.7424,0.49,0.1343,102,254,356,0.4015748031496063
14488,14489,2012-08-31,fall,2012,8,21,0,5,1,1,0.76,0.7121,0.58,0.194,71,232,303,0.30603448275862066
14489,14490,2012-08-31,fall,2012,8,22,0,5,1,1,0.76,0.7121,0.58,0.194,65,212,277,0.30660377358490565
14490,14491,2012-08-31,fall,2012,8,23,0,5,1,1,0.74,0.6818,0.62,0.1045,32,142,174,0.22535211267605634
14491,14492,2012-09-01,fall,2012,9,0,0,6,0,1,0.74,0.6818,0.62,0.1045,22,146,168,0.1506849315068493
14492,14493,2012-09-01,fall,2012,9,1,0,6,0,1,0.72,0.697,0.74,0.1343,11,68,79,0.16176470588235295
14493,14494,2012-09-01,fall,2012,9,2,0,6,0,1,0.7,0.6515,0.7,0.1642,8,61,69,0.13114754098360656
14494,14495,2012-09-01,fall,2012,9,3,0,6,0,1,0.7,0.6515,0.7,0.1045,6,29,35,0.20689655172413793
14495,14496,2012-09-01,fall,2012,9,4,0,6,0,1,0.7,0.6515,0.7,0.0,3,9,12,0.3333333333333333
14496,14497,2012-09-01,fall,2012,9,5,0,6,0,1,0.68,0.6364,0.79,0.0,2,20,22,0.1
14497,14498,2012-09-01,fall,2012,9,6,0,6,0,1,0.68,0.6364,0.79,0.0,13,23,36,0.5652173913043478
14498,14499,2012-09-01,fall,2012,9,7,0,6,0,2,0.74,0.6818,0.58,0.1343,8,58,66,0.13793103448275862
14499,14500,2012-09-01,fall,2012,9,8,0,6,0,2,0.76,0.7121,0.58,0.2537,28,134,162,0.208955223880597
14500,14501,2012-09-01,fall,2012,9,9,0,6,0,2,0.76,0.7121,0.58,0.194,62,175,237,0.35428571428571426
14501,14502,2012-09-01,fall,2012,9,10,0,6,0,2,0.78,0.7273,0.55,0.194,128,289,417,0.4429065743944637
14502,14503,2012-09-01,fall,2012,9,11,0,6,0,2,0.8,0.7576,0.55,0.2239,219,273,492,0.8021978021978022
14503,14504,2012-09-01,fall,2012,9,12,0,6,0,2,0.8,0.7576,0.55,0.1642,187,284,471,0.6584507042253521
14504,14505,2012-09-01,fall,2012,9,13,0,6,0,2,0.82,0.7727,0.52,0.0896,237,267,504,0.8876404494382022
14505,14506,2012-09-01,fall,2012,9,14,0,6,0,2,0.86,0.7879,0.44,0.1642,240,274,514,0.8759124087591241
14506,14507,2012-09-01,fall,2012,9,15,0,6,0,2,0.86,0.7879,0.44,0.2836,257,306,563,0.8398692810457516
14507,14508,2012-09-01,fall,2012,9,16,0,6,0,2,0.84,0.7879,0.49,0.1642,209,253,462,0.8260869565217391
14508,14509,2012-09-01,fall,2012,9,17,0,6,0,2,0.82,0.7727,0.52,0.0,205,258,463,0.7945736434108527
14509,14510,2012-09-01,fall,2012,9,18,0,6,0,2,0.82,0.7727,0.52,0.0,184,258,442,0.7131782945736435
14510,14511,2012-09-01,fall,2012,9,19,0,6,0,3,0.78,0.7424,0.62,0.0,157,235,392,0.6680851063829787
14511,14512,2012-09-01,fall,2012,9,20,0,6,0,3,0.76,0.7273,0.67,0.2537,67,140,207,0.4785714285714286
14512,14513,2012-09-01,fall,2012,9,21,0,6,0,3,0.64,0.5758,0.89,0.0,21,83,104,0.25301204819277107
14513,14514,2012-09-01,fall,2012,9,22,0,6,0,2,0.66,0.5909,0.89,0.0,21,57,78,0.3684210526315789
14514,14515,2012-09-01,fall,2012,9,23,0,6,0,1,0.66,0.5909,0.89,0.0896,57,88,145,0.6477272727272727
14515,14516,2012-09-02,fall,2012,9,0,0,0,0,2,0.66,0.5909,0.89,0.0896,27,72,99,0.375
14516,14517,2012-09-02,fall,2012,9,1,0,0,0,1,0.66,0.5909,0.89,0.0,15,58,73,0.25862068965517243
14517,14518,2012-09-02,fall,2012,9,2,0,0,0,1,0.66,0.5909,0.89,0.0,28,56,84,0.5
14518,14519,2012-09-02,fall,2012,9,3,0,0,0,1,0.66,0.5909,0.89,0.0896,9,33,42,0.2727272727272727
14519,14520,2012-09-02,fall,2012,9,4,0,0,0,1,0.66,0.5909,0.89,0.0,7,15,22,0.4666666666666667
14520,14521,2012-09-02,fall,2012,9,5,0,0,0,1,0.66,0.5909,0.89,0.0,2,10,12,0.2
14521,14522,2012-09-02,fall,2012,9,6,0,0,0,2,0.66,0.5909,0.89,0.0,2,13,15,0.15384615384615385
14522,14523,2012-09-02,fall,2012,9,7,0,0,0,1,0.66,0.5909,0.94,0.0896,13,29,42,0.4482758620689655
14523,14524,2012-09-02,fall,2012,9,8,0,0,0,1,0.68,0.6364,0.89,0.0896,30,99,129,0.30303030303030304
14524,14525,2012-09-02,fall,2012,9,9,0,0,0,2,0.7,0.6667,0.84,0.0,88,144,232,0.6111111111111112
14525,14526,2012-09-02,fall,2012,9,10,0,0,0,2,0.72,0.697,0.79,0.0,158,230,388,0.6869565217391305
14526,14527,2012-09-02,fall,2012,9,11,0,0,0,2,0.74,0.697,0.7,0.0,226,263,489,0.8593155893536122
14527,14528,2012-09-02,fall,2012,9,12,0,0,0,3,0.74,0.697,0.7,0.0,248,297,545,0.835016835016835
14528,14529,2012-09-02,fall,2012,9,13,0,0,0,3,0.72,0.697,0.74,0.0896,263,230,493,1.1434782608695653
14529,14530,2012-09-02,fall,2012,9,14,0,0,0,3,0.72,0.697,0.79,0.0896,249,208,457,1.1971153846153846
14530,14531,2012-09-02,fall,2012,9,15,0,0,0,3,0.74,0.7121,0.74,0.1343,179,176,355,1.0170454545454546
14531,14532,2012-09-02,fall,2012,9,16,0,0,0,1,0.74,0.697,0.7,0.0,222,252,474,0.8809523809523809
14532,14533,2012-09-02,fall,2012,9,17,0,0,0,1,0.76,0.7273,0.66,0.0896,219,284,503,0.7711267605633803
14533,14534,2012-09-02,fall,2012,9,18,0,0,0,1,0.74,0.7121,0.74,0.0,227,273,500,0.8315018315018315
14534,14535,2012-09-02,fall,2012,9,19,0,0,0,2,0.7,0.6667,0.84,0.2239,140,152,292,0.9210526315789473
14535,14536,2012-09-02,fall,2012,9,20,0,0,0,2,0.7,0.6667,0.84,0.1642,63,41,104,1.5365853658536586
14536,14537,2012-09-02,fall,2012,9,21,0,0,0,1,0.7,0.6515,0.7,0.1642,79,92,171,0.8586956521739131
14537,14538,2012-09-02,fall,2012,9,22,0,0,0,3,0.68,0.6364,0.83,0.1343,66,100,166,0.66
14538,14539,2012-09-02,fall,2012,9,23,0,0,0,3,0.66,0.5909,0.89,0.0896,53,70,123,0.7571428571428571
14539,14540,2012-09-03,fall,2012,9,0,1,1,0,2,0.66,0.5909,0.94,0.0,42,62,104,0.6774193548387096
14540,14541,2012-09-03,fall,2012,9,1,1,1,0,2,0.68,0.6364,0.89,0.1642,18,37,55,0.4864864864864865
14541,14542,2012-09-03,fall,2012,9,2,1,1,0,1,0.66,0.5909,0.89,0.1045,10,30,40,0.3333333333333333
14542,14543,2012-09-03,fall,2012,9,3,1,1,0,1,0.66,0.5909,0.89,0.1343,6,22,28,0.2727272727272727
14543,14544,2012-09-03,fall,2012,9,4,1,1,0,1,0.66,0.5909,0.89,0.0896,6,5,11,1.2
14544,14545,2012-09-03,fall,2012,9,5,1,1,0,1,0.66,0.5909,0.89,0.0,1,3,4,0.3333333333333333
14545,14546,2012-09-03,fall,2012,9,6,1,1,0,1,0.66,0.5909,0.94,0.0,3,12,15,0.25
14546,14547,2012-09-03,fall,2012,9,7,1,1,0,1,0.68,0.6364,0.85,0.0,6,37,43,0.16216216216216217
14547,14548,2012-09-03,fall,2012,9,8,1,1,0,2,0.7,0.6667,0.84,0.1045,36,91,127,0.3956043956043956
14548,14549,2012-09-03,fall,2012,9,9,1,1,0,2,0.7,0.6667,0.84,0.1343,71,158,229,0.44936708860759494
14549,14550,2012-09-03,fall,2012,9,10,1,1,0,2,0.74,0.7121,0.74,0.2239,135,224,359,0.6026785714285714
14550,14551,2012-09-03,fall,2012,9,11,1,1,0,2,0.74,0.697,0.7,0.2836,187,272,459,0.6875
14551,14552,2012-09-03,fall,2012,9,12,1,1,0,2,0.76,0.7121,0.62,0.2985,191,352,543,0.5426136363636364
14552,14553,2012-09-03,fall,2012,9,13,1,1,0,2,0.76,0.7273,0.66,0.2537,209,357,566,0.5854341736694678
14553,14554,2012-09-03,fall,2012,9,14,1,1,0,1,0.74,0.697,0.7,0.2985,163,349,512,0.4670487106017192
14554,14555,2012-09-03,fall,2012,9,15,1,1,0,1,0.74,0.697,0.7,0.2239,168,281,449,0.597864768683274
14555,14556,2012-09-03,fall,2012,9,16,1,1,0,1,0.74,0.697,0.7,0.2239,165,335,500,0.4925373134328358
14556,14557,2012-09-03,fall,2012,9,17,1,1,0,1,0.74,0.697,0.7,0.1343,181,317,498,0.5709779179810726
14557,14558,2012-09-03,fall,2012,9,18,1,1,0,1,0.74,0.697,0.66,0.1642,145,337,482,0.43026706231454004
14558,14559,2012-09-03,fall,2012,9,19,1,1,0,1,0.72,0.697,0.74,0.194,73,301,374,0.2425249169435216
14559,14560,2012-09-03,fall,2012,9,20,1,1,0,1,0.72,0.6818,0.76,0.1045,78,183,261,0.4262295081967213
14560,14561,2012-09-03,fall,2012,9,21,1,1,0,1,0.72,0.6818,0.76,0.1045,42,142,184,0.29577464788732394
14561,14562,2012-09-03,fall,2012,9,22,1,1,0,2,0.7,0.6667,0.84,0.1343,17,104,121,0.16346153846153846
14562,14563,2012-09-03,fall,2012,9,23,1,1,0,2,0.7,0.6667,0.84,0.2537,12,58,70,0.20689655172413793
14563,14564,2012-09-04,fall,2012,9,0,0,2,1,2,0.7,0.6667,0.84,0.2537,10,19,29,0.5263157894736842
14564,14565,2012-09-04,fall,2012,9,1,0,2,1,1,0.68,0.6364,0.82,0.1343,15,9,24,1.6666666666666667
14565,14566,2012-09-04,fall,2012,9,2,0,2,1,1,0.68,0.6364,0.82,0.1343,1,4,5,0.25
14566,14567,2012-09-04,fall,2012,9,3,0,2,1,2,0.66,0.5909,0.89,0.0896,1,9,10,0.1111111111111111
14567,14568,2012-09-04,fall,2012,9,4,0,2,1,2,0.66,0.5909,0.89,0.0,0,8,8,0.0
14568,14569,2012-09-04,fall,2012,9,5,0,2,1,2,0.66,0.5909,0.89,0.0,1,37,38,0.02702702702702703
14569,14570,2012-09-04,fall,2012,9,6,0,2,1,2,0.68,0.6364,0.89,0.1045,7,165,172,0.04242424242424243
14570,14571,2012-09-04,fall,2012,9,7,0,2,1,2,0.68,0.6364,0.89,0.1045,13,480,493,0.027083333333333334
14571,14572,2012-09-04,fall,2012,9,8,0,2,1,1,0.7,0.6667,0.84,0.1642,15,617,632,0.024311183144246355
14572,14573,2012-09-04,fall,2012,9,9,0,2,1,2,0.72,0.697,0.79,0.2239,30,293,323,0.10238907849829351
14573,14574,2012-09-04,fall,2012,9,10,0,2,1,2,0.72,0.697,0.74,0.2537,42,130,172,0.3230769230769231
14574,14575,2012-09-04,fall,2012,9,11,0,2,1,2,0.74,0.697,0.7,0.2836,39,159,198,0.24528301886792453
14575,14576,2012-09-04,fall,2012,9,12,0,2,1,1,0.76,0.7273,0.7,0.2836,54,233,287,0.2317596566523605
14576,14577,2012-09-04,fall,2012,9,13,0,2,1,1,0.8,0.7576,0.55,0.4478,72,203,275,0.35467980295566504
14577,14578,2012-09-04,fall,2012,9,14,0,2,1,1,0.8,0.7576,0.55,0.4179,72,202,274,0.3564356435643564
14578,14579,2012-09-04,fall,2012,9,15,0,2,1,1,0.8,0.7727,0.59,0.4627,68,224,292,0.30357142857142855
14579,14580,2012-09-04,fall,2012,9,16,0,2,1,1,0.76,0.7273,0.7,0.4179,61,397,458,0.15365239294710328
14580,14581,2012-09-04,fall,2012,9,17,0,2,1,1,0.76,0.7273,0.7,0.3582,110,746,856,0.14745308310991956
14581,14582,2012-09-04,fall,2012,9,18,0,2,1,1,0.76,0.7424,0.75,0.2239,94,745,839,0.1261744966442953
14582,14583,2012-09-04,fall,2012,9,19,0,2,1,1,0.76,0.7273,0.7,0.2239,50,502,552,0.099601593625498
14583,14584,2012-09-04,fall,2012,9,20,0,2,1,1,0.74,0.697,0.7,0.2537,47,338,385,0.1390532544378698
14584,14585,2012-09-04,fall,2012,9,21,0,2,1,1,0.74,0.7121,0.74,0.2537,28,240,268,0.11666666666666667
14585,14586,2012-09-04,fall,2012,9,22,0,2,1,1,0.74,0.697,0.7,0.2836,25,154,179,0.16233766233766234
14586,14587,2012-09-04,fall,2012,9,23,0,2,1,1,0.72,0.697,0.74,0.2985,12,83,95,0.14457831325301204
14587,14588,2012-09-05,fall,2012,9,0,0,3,1,1,0.72,0.697,0.74,0.2537,10,27,37,0.37037037037037035
14588,14589,2012-09-05,fall,2012,9,1,0,3,1,1,0.7,0.6667,0.84,0.194,2,11,13,0.18181818181818182
14589,14590,2012-09-05,fall,2012,9,2,0,3,1,1,0.7,0.6667,0.84,0.194,0,9,9,0.0
14590,14591,2012-09-05,fall,2012,9,3,0,3,1,1,0.7,0.6667,0.79,0.2836,0,4,4,0.0
14591,14592,2012-09-05,fall,2012,9,4,0,3,1,1,0.7,0.6667,0.79,0.2836,2,3,5,0.6666666666666666
14592,14593,2012-09-05,fall,2012,9,5,0,3,1,2,0.7,0.6667,0.79,0.2985,1,39,40,0.02564102564102564
14593,14594,2012-09-05,fall,2012,9,6,0,3,1,1,0.7,0.6667,0.79,0.2836,7,203,210,0.034482758620689655
14594,14595,2012-09-05,fall,2012,9,7,0,3,1,2,0.7,0.6667,0.79,0.2537,11,489,500,0.022494887525562373
14595,14596,2012-09-05,fall,2012,9,8,0,3,1,1,0.72,0.697,0.74,0.194,33,692,725,0.0476878612716763
14596,14597,2012-09-05,fall,2012,9,9,0,3,1,1,0.74,0.697,0.7,0.2537,27,263,290,0.10266159695817491
14597,14598,2012-09-05,fall,2012,9,10,0,3,1,2,0.76,0.7273,0.7,0.1642,54,181,235,0.2983425414364641
14598,14599,2012-09-05,fall,2012,9,11,0,3,1,2,0.78,0.7424,0.62,0.1642,61,156,217,0.391025641025641
14599,14600,2012-09-05,fall,2012,9,12,0,3,1,1,0.78,0.7727,0.7,0.1045,49,217,266,0.22580645161290322
14600,14601,2012-09-05,fall,2012,9,13,0,3,1,1,0.8,0.7879,0.63,0.1642,50,184,234,0.2717391304347826
14601,14602,2012-09-05,fall,2012,9,14,0,3,1,1,0.82,0.7879,0.56,0.1045,34,177,211,0.192090395480226
14602,14603,2012-09-05,fall,2012,9,15,0,3,1,1,0.78,0.7727,0.7,0.194,41,204,245,0.20098039215686275
14603,14604,2012-09-05,fall,2012,9,16,0,3,1,1,0.76,0.7273,0.7,0.2537,86,344,430,0.25
14604,14605,2012-09-05,fall,2012,9,17,0,3,1,1,0.76,0.7273,0.66,0.2537,83,780,863,0.1064102564102564
14605,14606,2012-09-05,fall,2012,9,18,0,3,1,1,0.76,0.7424,0.75,0.194,82,757,839,0.1083223249669749
14606,14607,2012-09-05,fall,2012,9,19,0,3,1,1,0.74,0.697,0.7,0.1642,64,598,662,0.10702341137123746
14607,14608,2012-09-05,fall,2012,9,20,0,3,1,1,0.72,0.7121,0.84,0.1642,55,357,412,0.15406162464985995
14608,14609,2012-09-05,fall,2012,9,21,0,3,1,1,0.72,0.697,0.79,0.0,18,278,296,0.06474820143884892
14609,14610,2012-09-05,fall,2012,9,22,0,3,1,1,0.72,0.697,0.79,0.0,38,181,219,0.20994475138121546
14610,14611,2012-09-05,fall,2012,9,23,0,3,1,1,0.7,0.6667,0.84,0.0896,24,126,150,0.19047619047619047
14611,14612,2012-09-06,fall,2012,9,0,0,4,1,2,0.7,0.6667,0.84,0.0896,30,35,65,0.8571428571428571
14612,14613,2012-09-06,fall,2012,9,1,0,4,1,2,0.7,0.6667,0.84,0.0,2,16,18,0.125
14613,14614,2012-09-06,fall,2012,9,2,0,4,1,1,0.72,0.697,0.79,0.0,1,7,8,0.14285714285714285
14614,14615,2012-09-06,fall,2012,9,3,0,4,1,1,0.7,0.6667,0.84,0.1045,0,9,9,0.0
14615,14616,2012-09-06,fall,2012,9,4,0,4,1,2,0.7,0.6667,0.84,0.0896,0,8,8,0.0
14616,14617,2012-09-06,fall,2012,9,5,0,4,1,2,0.7,0.6667,0.84,0.194,3,35,38,0.08571428571428572
14617,14618,2012-09-06,fall,2012,9,6,0,4,1,2,0.7,0.6667,0.84,0.0896,11,189,200,0.0582010582010582
14618,14619,2012-09-06,fall,2012,9,7,0,4,1,2,0.7,0.6667,0.84,0.1045,21,461,482,0.0455531453362256
14619,14620,2012-09-06,fall,2012,9,8,0,4,1,3,0.7,0.6667,0.79,0.0,24,622,646,0.03858520900321544
14620,14621,2012-09-06,fall,2012,9,9,0,4,1,3,0.66,0.5909,0.94,0.1343,8,115,123,0.06956521739130435
14621,14622,2012-09-06,fall,2012,9,10,0,4,1,3,0.66,0.5909,0.94,0.1343,9,40,49,0.225
14622,14623,2012-09-06,fall,2012,9,11,0,4,1,3,0.7,0.6667,0.84,0.1642,10,52,62,0.19230769230769232
14623,14624,2012-09-06,fall,2012,9,12,0,4,1,2,0.72,0.697,0.79,0.2239,11,126,137,0.0873015873015873
14624,14625,2012-09-06,fall,2012,9,13,0,4,1,2,0.72,0.697,0.79,0.1045,39,152,191,0.2565789473684211
14625,14626,2012-09-06,fall,2012,9,14,0,4,1,1,0.74,0.7121,0.74,0.0896,38,178,216,0.21348314606741572
14626,14627,2012-09-06,fall,2012,9,15,0,4,1,1,0.74,0.697,0.66,0.194,42,228,270,0.18421052631578946
14627,14628,2012-09-06,fall,2012,9,16,0,4,1,1,0.74,0.697,0.7,0.2239,42,374,416,0.11229946524064172
14628,14629,2012-09-06,fall,2012,9,17,0,4,1,1,0.74,0.697,0.7,0.2537,67,741,808,0.09041835357624832
14629,14630,2012-09-06,fall,2012,9,18,0,4,1,1,0.72,0.6818,0.7,0.2537,74,761,835,0.09724047306176084
14630,14631,2012-09-06,fall,2012,9,19,0,4,1,1,0.68,0.6364,0.74,0.2537,54,504,558,0.10714285714285714
14631,14632,2012-09-06,fall,2012,9,20,0,4,1,1,0.66,0.6061,0.78,0.2239,50,356,406,0.1404494382022472
14632,14633,2012-09-06,fall,2012,9,21,0,4,1,1,0.64,0.5758,0.89,0.1642,32,240,272,0.13333333333333333
14633,14634,2012-09-06,fall,2012,9,22,0,4,1,1,0.64,0.5758,0.89,0.1642,24,193,217,0.12435233160621761
14634,14635,2012-09-06,fall,2012,9,23,0,4,1,1,0.64,0.5758,0.89,0.1642,19,150,169,0.12666666666666668
14635,14636,2012-09-07,fall,2012,9,0,0,5,1,1,0.64,0.5758,0.89,0.1343,17,79,96,0.21518987341772153
14636,14637,2012-09-07,fall,2012,9,1,0,5,1,1,0.62,0.5606,0.88,0.1045,10,19,29,0.5263157894736842
14637,14638,2012-09-07,fall,2012,9,2,0,5,1,1,0.62,0.5758,0.83,0.0896,1,10,11,0.1
14638,14639,2012-09-07,fall,2012,9,3,0,5,1,1,0.62,0.5758,0.83,0.0896,0,9,9,0.0
14639,14640,2012-09-07,fall,2012,9,4,0,5,1,1,0.62,0.5606,0.88,0.0,1,7,8,0.14285714285714285
14640,14641,2012-09-07,fall,2012,9,5,0,5,1,1,0.62,0.5606,0.88,0.0,1,39,40,0.02564102564102564
14641,14642,2012-09-07,fall,2012,9,6,0,5,1,1,0.62,0.5606,0.88,0.1045,5,135,140,0.037037037037037035
14642,14643,2012-09-07,fall,2012,9,7,0,5,1,1,0.64,0.5758,0.89,0.1045,21,465,486,0.04516129032258064
14643,14644,2012-09-07,fall,2012,9,8,0,5,1,1,0.66,0.6061,0.83,0.1045,29,690,719,0.042028985507246375
14644,14645,2012-09-07,fall,2012,9,9,0,5,1,1,0.7,0.6667,0.79,0.1343,33,311,344,0.10610932475884244
14645,14646,2012-09-07,fall,2012,9,10,0,5,1,1,0.72,0.697,0.74,0.1343,53,171,224,0.30994152046783624
14646,14647,2012-09-07,fall,2012,9,11,0,5,1,1,0.76,0.7121,0.62,0.1343,81,215,296,0.3767441860465116
14647,14648,2012-09-07,fall,2012,9,12,0,5,1,1,0.78,0.7424,0.59,0.1642,76,247,323,0.3076923076923077
14648,14649,2012-09-07,fall,2012,9,13,0,5,1,1,0.8,0.7727,0.59,0.2537,71,283,354,0.2508833922261484
14649,14650,2012-09-07,fall,2012,9,14,0,5,1,1,0.8,0.7727,0.59,0.2537,66,187,253,0.35294117647058826
14650,14651,2012-09-07,fall,2012,9,15,0,5,1,1,0.8,0.7576,0.55,0.2537,66,265,331,0.2490566037735849
14651,14652,2012-09-07,fall,2012,9,16,0,5,1,1,0.8,0.7576,0.55,0.2836,75,395,470,0.189873417721519
14652,14653,2012-09-07,fall,2012,9,17,0,5,1,1,0.78,0.7424,0.59,0.3284,88,684,772,0.1286549707602339
14653,14654,2012-09-07,fall,2012,9,18,0,5,1,1,0.76,0.7121,0.62,0.2985,95,697,792,0.13629842180774748
14654,14655,2012-09-07,fall,2012,9,19,0,5,1,1,0.74,0.6818,0.62,0.2836,70,498,568,0.14056224899598393
14655,14656,2012-09-07,fall,2012,9,20,0,5,1,1,0.72,0.6818,0.66,0.2239,51,340,391,0.15
14656,14657,2012-09-07,fall,2012,9,21,0,5,1,1,0.7,0.6667,0.74,0.1642,55,246,301,0.22357723577235772
14657,14658,2012-09-07,fall,2012,9,22,0,5,1,1,0.7,0.6667,0.74,0.2239,52,247,299,0.21052631578947367
14658,14659,2012-09-07,fall,2012,9,23,0,5,1,1,0.66,0.5909,0.89,0.2537,28,220,248,0.12727272727272726
14659,14660,2012-09-08,fall,2012,9,0,0,6,0,1,0.66,0.5909,0.89,0.2537,20,130,150,0.15384615384615385
14660,14661,2012-09-08,fall,2012,9,1,0,6,0,2,0.66,0.5909,0.89,0.2836,10,107,117,0.09345794392523364
14661,14662,2012-09-08,fall,2012,9,2,0,6,0,1,0.66,0.5909,0.89,0.3284,9,68,77,0.1323529411764706
14662,14663,2012-09-08,fall,2012,9,3,0,6,0,2,0.66,0.5909,0.89,0.2239,3,40,43,0.075
14663,14664,2012-09-08,fall,2012,9,4,0,6,0,2,0.66,0.5909,0.94,0.2239,3,8,11,0.375
14664,14665,2012-09-08,fall,2012,9,5,0,6,0,2,0.66,0.5909,0.94,0.2537,2,13,15,0.15384615384615385
14665,14666,2012-09-08,fall,2012,9,6,0,6,0,2,0.66,0.5909,0.89,0.2836,8,26,34,0.3076923076923077
14666,14667,2012-09-08,fall,2012,9,7,0,6,0,1,0.66,0.5909,0.89,0.2836,11,71,82,0.15492957746478872
14667,14668,2012-09-08,fall,2012,9,8,0,6,0,1,0.7,0.6667,0.79,0.3284,33,197,230,0.16751269035532995
14668,14669,2012-09-08,fall,2012,9,9,0,6,0,1,0.7,0.6667,0.74,0.3881,87,261,348,0.3333333333333333
14669,14670,2012-09-08,fall,2012,9,10,0,6,0,1,0.74,0.697,0.7,0.3881,100,322,422,0.3105590062111801
14670,14671,2012-09-08,fall,2012,9,11,0,6,0,1,0.76,0.7121,0.62,0.4478,173,405,578,0.4271604938271605
14671,14672,2012-09-08,fall,2012,9,12,0,6,0,1,0.8,0.7576,0.55,0.4925,220,474,694,0.4641350210970464
14672,14673,2012-09-08,fall,2012,9,13,0,6,0,1,0.82,0.7727,0.52,0.5224,233,435,668,0.535632183908046
14673,14674,2012-09-08,fall,2012,9,14,0,6,0,1,0.82,0.7727,0.52,0.4478,260,366,626,0.7103825136612022
14674,14675,2012-09-08,fall,2012,9,15,0,6,0,3,0.56,0.5303,0.88,0.2537,175,337,512,0.5192878338278932
14675,14676,2012-09-08,fall,2012,9,16,0,6,0,3,0.56,0.5303,0.88,0.194,19,95,114,0.2
14676,14677,2012-09-08,fall,2012,9,17,0,6,0,3,0.58,0.5455,0.83,0.194,52,119,171,0.4369747899159664
14677,14678,2012-09-08,fall,2012,9,18,0,6,0,3,0.58,0.5455,0.83,0.1343,27,140,167,0.19285714285714287
14678,14679,2012-09-08,fall,2012,9,19,0,6,0,3,0.58,0.5455,0.88,0.1045,28,187,215,0.1497326203208556
14679,14680,2012-09-08,fall,2012,9,20,0,6,0,2,0.58,0.5455,0.88,0.0896,28,166,194,0.1686746987951807
14680,14681,2012-09-08,fall,2012,9,21,0,6,0,2,0.6,0.5606,0.83,0.1642,26,155,181,0.16774193548387098
14681,14682,2012-09-08,fall,2012,9,22,0,6,0,2,0.58,0.5455,0.78,0.2985,18,176,194,0.10227272727272728
14682,14683,2012-09-08,fall,2012,9,23,0,6,0,2,0.58,0.5455,0.73,0.1642,12,121,133,0.09917355371900827
14683,14684,2012-09-09,fall,2012,9,0,0,0,0,2,0.56,0.5303,0.73,0.194,18,106,124,0.16981132075471697
14684,14685,2012-09-09,fall,2012,9,1,0,0,0,1,0.56,0.5303,0.73,0.2239,20,104,124,0.19230769230769232
14685,14686,2012-09-09,fall,2012,9,2,0,0,0,1,0.54,0.5152,0.77,0.2836,15,81,96,0.18518518518518517
14686,14687,2012-09-09,fall,2012,9,3,0,0,0,1,0.54,0.5152,0.73,0.2239,14,32,46,0.4375
14687,14688,2012-09-09,fall,2012,9,4,0,0,0,1,0.52,0.5,0.77,0.2537,12,16,28,0.75
14688,14689,2012-09-09,fall,2012,9,5,0,0,0,1,0.52,0.5,0.77,0.194,16,39,55,0.41025641025641024
14689,14690,2012-09-09,fall,2012,9,6,0,0,0,1,0.52,0.5,0.77,0.194,11,24,35,0.4583333333333333
14690,14691,2012-09-09,fall,2012,9,7,0,0,0,1,0.54,0.5152,0.73,0.1642,20,50,70,0.4
14691,14692,2012-09-09,fall,2012,9,8,0,0,0,1,0.58,0.5455,0.68,0.2239,27,143,170,0.1888111888111888
